t,vu
2021-09-16T15:45-07:00,0.1556750636852469
2021-09-16T16:00-07:00,-0.0
2021-09-16T16:15-07:00,-0.0
2021-09-16T16:30-07:00,-0.0
2021-09-16T16:45-07:00,-0.0
2021-09-16T17:00-07:00,-0.0
2021-09-16T17:15-07:00,-0.0
2021-09-16T17:30-07:00,-0.0
2021-09-16T17:45-07:00,-0.0
2021-09-16T18:00-07:00,-0.0
2021-09-16T18:15-07:00,-0.0
2021-09-16T18:30-07:00,-0.0
2021-09-16T18:45-07:00,-0.0
2021-09-16T19:00-07:00,-0.0
2021-09-16T19:15-07:00,-0.0
2021-09-16T19:30-07:00,-0.0
2021-09-16T19:45-07:00,-0.0
2021-09-16T20:00-07:00,-0.0
2021-09-16T20:15-07:00,-0.0
2021-09-16T20:30-07:00,-0.0
2021-09-16T20:45-07:00,-0.0
2021-09-16T21:00-07:00,-0.0
2021-09-16T21:15-07:00,-0.0
2021-09-16T21:30-07:00,-0.0
2021-09-16T21:45-07:00,-0.0
2021-09-16T22:00-07:00,-0.0
2021-09-16T22:15-07:00,-0.0
2021-09-16T22:30-07:00,-0.0
2021-09-16T22:45-07:00,-0.0
2021-09-16T23:00-07:00,-0.0
2021-09-16T23:15-07:00,-0.0
2021-09-16T23:30-07:00,-0.0
2021-09-16T23:45-07:00,-0.0
2021-09-17T00:00-07:00,-0.0
2021-09-17T00:15-07:00,-0.0
2021-09-17T00:30-07:00,-0.0
2021-09-17T00:45-07:00,-0.0
2021-09-17T01:00-07:00,-0.0
2021-09-17T01:15-07:00,-0.0
2021-09-17T01:30-07:00,-0.0
2021-09-17T01:45-07:00,-0.0
2021-09-17T02:00-07:00,-0.0
2021-09-17T02:15-07:00,-0.0
2021-09-17T02:30-07:00,-0.0
2021-09-17T02:45-07:00,-0.0
2021-09-17T03:00-07:00,-0.0
2021-09-17T03:15-07:00,-0.0
2021-09-17T03:30-07:00,-0.0
2021-09-17T03:45-07:00,-0.0
2021-09-17T04:00-07:00,-0.0
2021-09-17T04:15-07:00,-0.0
2021-09-17T04:30-07:00,-0.0
2021-09-17T04:45-07:00,-0.0
2021-09-17T05:00-07:00,-0.0
2021-09-17T05:15-07:00,-0.0
2021-09-17T05:30-07:00,-0.0
2021-09-17T05:45-07:00,-0.0
2021-09-17T06:00-07:00,-0.0
2021-09-17T06:15-07:00,-0.0
2021-09-17T06:30-07:00,-0.0
2021-09-17T06:45-07:00,-0.0
2021-09-17T07:00-07:00,-0.0
2021-09-17T07:15-07:00,-0.0
2021-09-17T07:30-07:00,-0.0
2021-09-17T07:45-07:00,-0.0
2021-09-17T08:00-07:00,-0.0
2021-09-17T08:15-07:00,-0.0
2021-09-17T08:30-07:00,-0.0
2021-09-17T08:45-07:00,-0.0
2021-09-17T09:00-07:00,-0.0
2021-09-17T09:15-07:00,-0.0
2021-09-17T09:30-07:00,-0.0
2021-09-17T09:45-07:00,-0.0
2021-09-17T10:00-07:00,-0.0
2021-09-17T10:15-07:00,-0.0
2021-09-17T10:30-07:00,-0.0
2021-09-17T10:45-07:00,-0.0
2021-09-17T11:00-07:00,-0.0
2021-09-17T11:15-07:00,-0.0
2021-09-17T11:30-07:00,-0.0
2021-09-17T11:45-07:00,-0.0
2021-09-17T12:00-07:00,-0.0
2021-09-17T12:15-07:00,-0.0
2021-09-17T12:30-07:00,-0.0
2021-09-17T12:45-07:00,-0.0
2021-09-17T13:00-07:00,-0.0
2021-09-17T13:15-07:00,-0.0
2021-09-17T13:30-07:00,-0.0
2021-09-17T13:45-07:00,-0.0
2021-09-17T14:00-07:00,-0.0
2021-09-17T14:15-07:00,-0.0
2021-09-17T14:30-07:00,-0.0
2021-09-17T14:45-07:00,-0.0
2021-09-17T15:00-07:00,-0.0
2021-09-17T15:15-07:00,-0.0
2021-09-17T15:30-07:00,-0.0
2021-09-17T15:45-07:00,-0.0
2021-09-17T16:00-07:00,-0.0
2021-09-17T16:15-07:00,-0.0
2021-09-17T16:30-07:00,-0.0
2021-09-17T16:45-07:00,-0.0
2021-09-17T17:00-07:00,-0.0
2021-09-17T17:15-07:00,-0.0
2021-09-17T17:30-07:00,-0.0
2021-09-17T17:45-07:00,-0.0
2021-09-17T18:00-07:00,-0.0
2021-09-17T18:15-07:00,-0.0
2021-09-17T18:30-07:00,-0.0
2021-09-17T18:45-07:00,-0.0
2021-09-17T19:00-07:00,-0.0
2021-09-17T19:15-07:00,-0.0
2021-09-17T19:30-07:00,-0.0
2021-09-17T19:45-07:00,-0.0
2021-09-17T20:00-07:00,-0.0
2021-09-17T20:15-07:00,-0.0
2021-09-17T20:30-07:00,-0.0
2021-09-17T20:45-07:00,-0.0
2021-09-17T21:00-07:00,-0.0
2021-09-17T21:15-07:00,-0.0
2021-09-17T21:30-07:00,-0.0
2021-09-17T21:45-07:00,-0.0
2021-09-17T22:00-07:00,-0.0
2021-09-17T22:15-07:00,-0.0
2021-09-17T22:30-07:00,-0.0
2021-09-17T22:45-07:00,-0.0
2021-09-17T23:00-07:00,-0.0
2021-09-17T23:15-07:00,-0.0
2021-09-17T23:30-07:00,-0.0
2021-09-17T23:45-07:00,-0.0
2021-09-18T00:00-07:00,-0.0
2021-09-18T00:15-07:00,-0.0
2021-09-18T00:30-07:00,-0.0
